stationID,latitude,longitude,facilityCarWashing,facilityRepair,facilityStore,facilityToilet,hasPremium,categoryStation,categoryRoad,roadToNorth,seqStation,typeOilSupply,noOiler,timeOpening,timeClosing,name,description,tel,fax,address,serviceAdded,poll,gas,diesel,lpg,premium,datetime
3752,1840223,1102488,0,0,0,0,0,1,7,1,30,0,0,0,1440,안동(춘천방향),중앙고속도로하행선북대구기점80킬로미터남안동IC지나낙동휴게소내,054-854-3324,,경상북도 안동시 풍산읍 계평리 산133-4,,5,1308,1108,0,1800,2020-07-07 00:00:00
3754,1844251,1101180,1,0,0,0,0,0,0,0,0,0,0,360,1440,서안동IC,서안동 톨게인트에서 안동방향으로 800m 정도 좌측에 위치,054-843-5151,,경상북도 안동시 풍산읍 노리 215-3,net/자동세차,1,1379,1159,0,0,2020-07-07 00:00:00
3755,1843998,1097516,0,0,0,0,0,0,0,0,0,0,0,360,1440,안풍고속,서안동인터체인지에서예천방향으로3km우측에위치,054-858-7591,,경상북도 안동시 풍산읍 상리리 239-1,화물차우대주유소,4,1338,1148,0,0,2020-07-07 00:00:00
3757,1841849,1092413,0,0,0,0,0,0,0,0,0,0,0,360,1440,신도청,풍산삼거리에서 하회마을방향으로 700m 지점에 위치,054-853-2121,,경상북도 안동시 풍천면 가곡리 324-1,,3,-1,-1,-1,-1,0
3758,1840306,1090211,0,0,0,0,0,0,0,0,0,0,0,360,1440,서안동농협풍천지점,하회마을과 풍양으로 갈라지는 중리삼거리에서 풍양방향으로 1.5km 지점에 위치,054-853-9232,,경상북도 안동시 풍천면 갈전리 562-1,,18,1329,1139,0,0,2020-07-07 00:00:00
3760,1819584,1168599,0,0,0,0,0,2,107,1,270,0,0,360,1440,OK,강구 터미널 옆에 위치,054-733-4077,,경상북도 영덕군 강구면 오포리 557-4,,4,1319,1119,0,0,2020-07-07 00:00:00
3761,1814364,1168630,0,0,0,0,0,2,107,1,290,0,0,360,1440,구계휴게,영덕에서포항방면으로강구3km정도포항방면으로우측구계휴게소내7번국도에위치,054-734-1783,,경상북도 영덕군 남정면 구계리 488-6,,1,-1,-1,-1,-1,0
3765,1850214,1171304,0,0,0,0,0,2,107,1,255,0,0,360,1440,금곡,7번국도 평해읍에서 영덕방향 군경계선지나 1500미터 우측에 위치,054-733-8118,,경상북도 영덕군 병곡면 금곡리 203-4,,2,1319,1119,0,0,2020-07-07 00:00:00
3768,1825959,1167811,0,0,0,0,0,2,134,1,10,0,0,360,1440,영덕제일,영덕 사거리내 안동 방향 우측에 위치,054-734-3822,,경상북도 영덕군 영덕읍 덕곡리 195-4,,1,1347,1147,0,0,2020-07-07 00:00:00
3769,1827792,1168481,0,0,0,0,0,0,0,0,0,0,0,360,1440,금사,7번국도평해읍영덕방향병곡면소새지명사20리해수욕장지나10킬로미터우측에위치,054-734-0900,,경상북도 영덕군 영덕읍 화수리 408,,2,1328,1128,0,0,2020-07-06 00:00:00
3772,1839733,1170406,1,1,1,0,0,0,0,0,0,0,0,360,1440,영해대성,영덕 터미널에서 울진 방향으로 50m 좌측에 위치,054-734-2800,,경상북도 영덕군 영해면 성내리 481,,4,1338,1138,0,0,2020-07-07 00:00:00
3774,1840721,1170726,0,0,0,0,0,0,0,1,11,0,0,360,1440,영해농협,영해에서북쪽강원동방향으로1km우측에위치,054-732-0478,,경상북도 영덕군 영해면 연평리 212-3,,18,1329,1129,0,0,2020-07-06 00:00:00
3776,1829892,1154930,0,0,0,0,0,2,134,1,30,0,0,360,1440,낙평,영덕에서34번국도진보방향으로18분거리우측에위치,054-733-9490,,경상북도 영덕군 지품면 낙평리 606-1,,1,1298,1098,0,0,2020-07-06 00:00:00
3779,1828236,1164585,0,0,1,0,0,2,134,1,360,0,0,360,1440,삼화,34번국도삼화리내에위치,054-733-7717,,경상북도 영덕군 지품면 삼화리 169-5,,4,-1,-1,-1,-1,0
3786,1864246,1151071,0,0,0,0,0,2,188,1,10,0,0,360,1440,한티재,수비면사무소에서 영양방향으로 200m 지점에 위치,054-682-8383,,경상북도 영양군 수비면 발리리 633,,3,1398,1198,0,0,2020-07-07 00:00:00
3789,1856962,1145149,0,0,0,0,0,2,131,1,500,0,0,360,1440,일월,일월 삼거리에서 영양 방향으로 500m 좌측에 위치,054-682-2517,,경상북도 영양군 일월면 도계리 778-1,화물차우대주유소,4,1397,1197,0,0,2020-07-07 00:00:00
3794,1867924,1098570,1,0,0,0,0,2,128,1,30,0,0,360,1440,남부,영주시민운동장 밑 직업전문학교 맞은편,054-631-2068,,경상북도 영주시 문정동 204-1,net/자동세차,1,1359,1159,0,0,2020-07-07 00:00:00
3796,1870846,1099203,0,1,0,0,0,2,136,1,440,0,0,360,1440,서부,5번국도 단양 풍기에서 영천시방향 영천시 초입 서천교 건너기전 우측에 위치,054-633-1238,,경상북도 영주시 가흥동 479-1,,3,1325,1125,0,0,2020-07-07 00:00:00
3797,1884210,1099536,0,0,0,0,0,0,0,0,0,0,0,360,1440,단산,단산면소재지농협바로맞은편,054-632-0684,,경상북도 영주시 단산면 옥대리 173-5,,6,1360,1140,0,0,2020-07-06 00:00:00
3798,1866690,1097393,0,0,0,0,0,2,128,1,270,0,0,360,1440,중앙고속,중앙고속도로IC옆에위치,054-637-5161,,경상북도 영주시 문정동 685,,3,1369,1179,0,0,2020-07-07 00:00:00
3811,1867760,1100868,0,0,0,0,0,0,0,0,0,0,0,360,1440,경북,안동방향으로 남산현대아파트 뒷편에 위치,054-635-3224,,경상북도 영주시 조암동 1176-1,,2,1380,1180,0,0,2020-07-06 00:00:00
3815,1874574,1092153,0,0,0,0,0,0,0,0,0,0,7,360,1440,금강,풍기읍사무소에서 봉현동공단지방향으로 500m 지점에 위치,054-636-8022,,경상북도 영주시 풍기읍 동부리 136-1,,3,1380,1180,0,0,2020-07-07 00:00:00
3817,1874914,1091247,0,0,0,0,1,0,0,0,0,0,2,360,1440,평화,읍소재지내봉현사거리에서읍내방향700미터다리건너좌측풍기교회옆에위치,054-636-2409,,경상북도 영주시 풍기읍 성내리 240-9,,2,1390,1190,0,1750,2020-07-07 00:00:00
3827,1776890,1133257,0,0,0,0,0,0,0,0,0,0,9,360,1440,덕광,포항7번국도삼사관학교100m미쳐서우측에위치담포초등학교에서포항방면으로50m우측에위치,054-335-7711,,경상북도 영천시 고경면 단포리 278-2,,4,1365,1165,0,0,2020-07-07 00:00:00
3829,1778656,1135847,0,0,0,0,0,0,0,0,0,0,0,360,1440,삼일,삼사관학교에서 포항방향으로 700m 지점 좌측에 위치,054-335-8610,,경상북도 영천시 고경면 도암리 533-5,,3,1349,1139,0,0,2020-07-06 00:00:00
3831,1779616,1140099,0,0,0,0,0,0,0,0,0,0,6,360,1440,하나고속,삼사관 학교에서 포항방면으로 7km 정도 우측에 위치,054-336-0120,,경상북도 영천시 고경면 동도리 31,화물차우대주유소,4,1329,1129,0,0,2020-07-06 00:00:00
3832,1779643,1141764,0,0,0,0,0,2,128,1,110,0,10,360,1440,경동,영천에서 포항방향 3사관학교고경중학교 지나 좌측에 위치,054-336-3120,,경상북도 영천시 고경면 상덕리 292-2,,2,1348,1138,0,0,2020-07-06 00:00:00
3836,1775021,1129209,0,0,0,0,0,0,0,0,0,0,0,360,1440,남부,터미널에서 시내방향 200미터 좌측 오거리 손한방병원 맞은편에 위치,054-333-4989,,경상북도 영천시 금노동 515-10,,2,1375,1175,0,0,2020-07-07 00:00:00
3837,1773902,1129020,1,0,0,0,0,0,0,0,0,0,0,360,1440,제일고속,4번국도영천시내에서경주방향철길지나1분거리우측에위치,054-332-6117,,경상북도 영천시 금노동 399-10,net/자동세차,1,-1,-1,-1,-1,0
3838,1771825,1123851,0,0,0,0,0,2,135,1,180,0,5,360,1440,경북,하양에서 영천 방향으로 산업도로변 10분정도 우측에 위치,054-336-5500,,경상북도 영천시 금호읍 교대리 74,,1,1368,1169,0,0,2020-07-07 00:00:00
3844,1765355,1126024,1,1,0,0,0,0,0,0,0,0,0,360,1440,대창,대창농협옆에위치,054-335-6555,,경상북도 영천시 대창면 대창리 748-7,화물차우대주유소/자동세차,4,1338,1138,0,0,2020-07-07 00:00:00
3845,1772604,1129388,0,0,0,0,0,0,0,0,0,0,5,360,1440,청수,금로사거리에서 영천인터체인지방향으로 1km 지점 좌측에 위치,054-336-0202,,경상북도 영천시 도동 167,,3,1369,1169,0,0,2020-07-07 00:00:00
3846,1780905,1128782,1,0,1,0,0,2,135,1,270,0,0,0,1440,도림,35번국도 영천시내에서 청송방향 7000미터 우측에 위치,054-335-4724,,경상북도 영천시 도림동 939-1,자동세차,2,1349,1139,0,0,2020-07-07 00:00:00
3850,1771325,1130607,0,0,1,0,0,0,0,0,0,0,0,360,1440,영천IC,영천시내에서 영천 인체인지 500m 못미쳐서 우측에 위치,054-338-3489,,경상북도 영천시 본촌동 794-2,net/자동세차,3,1337,1118,0,0,2020-07-07 00:00:00
3851,1772055,1130346,0,0,0,0,0,0,0,0,0,0,8,360,1440,영남,영천 인터체인지에서 봉동 방향으로 500m 우측에 위치,054-335-5151,,경상북도 영천시 봉동 277-1,,4,1349,1129,0,0,2020-07-03 00:00:00
3852,1769352,1136236,0,0,0,0,0,0,0,0,0,0,0,360,1440,고지,북암초등학교에서경주방향으로1km정도우측에위치,054-336-2733,,경상북도 영천시 북안면 고지리 596-1,화물차우대주유소,4,1369,1169,0,0,2020-07-06 00:00:00
3856,1776889,1126760,0,0,0,0,0,2,128,1,160,0,0,360,1440,안심,28번국도 의성에서 영천방향 화산역지나 10분거리 우측 북영천역 못가서에 위치,054-337-4900,,경상북도 영천시 서산동 115-3,,2,1369,1169,0,0,2020-07-07 00:00:00
3858,1783050,1116129,0,0,0,0,0,2,128,1,140,0,0,360,1440,신일,하양에서 군위 방면으로 신령 입구 우측에 위치,054-332-0333,,경상북도 영천시 신녕면 완전리 881-1,,4,1319,1119,0,0,2020-07-07 00:00:00
3860,1783451,1116071,0,0,0,0,0,2,128,1,150,0,0,390,1320,영신,신령면사무소에서 하양방향으로 150m 지점 좌측에 위치,054-332-0026,,경상북도 영천시 신녕면 화성리 966,,3,1325,1125,0,0,2020-07-07 00:00:00
3862,1778889,1128439,0,0,1,0,0,2,135,1,260,0,0,360,1440,부광,영천시내에서 청송방향으로 영북초등학교 건너편에 위치,054-332-2439,,경상북도 영천시 오미동 861-1,화물차우대주유소,4,1349,1139,0,0,2020-07-07 00:00:00
3864,1780489,1132832,0,0,0,0,0,0,0,0,0,0,0,360,1440,임고,임고면 입구에 위치,054-336-3343,,경상북도 영천시 임고면 양항리 179-1,,1,1339,1139,0,0,2020-07-07 00:00:00
3867,1776638,1131797,0,0,0,0,0,0,0,0,0,0,5,360,1440,갑을,영천댐 삼거리에 영천방향으로 위치,054-336-1122,,경상북도 영천시 조교동 461-1,,3,1499,1299,0,0,2020-07-06 00:00:00
3870,1775689,1119219,1,0,0,0,0,0,0,0,0,0,0,360,1440,천일,하양읍에서신령방향와촌면에서3km우측에위치,054-335-9070,,경상북도 영천시 청통면 송천리 59-1,화물차우대주유소/자동세차,4,1348,1148,0,0,2020-07-07 00:00:00
3873,1787314,1126625,0,0,0,0,0,2,135,1,280,0,0,360,1440,금호,영천시내에서 청송방향으로 14km 지점에 위치,054-337-6566,,경상북도 영천시 화남면 금호리 1012,,3,1375,1165,0,0,2020-07-07 00:00:00
3874,1784988,1125299,0,0,0,0,0,2,135,1,158,0,0,360,1440,삼창,영천에서 청송방면으로 1.5km지점에 위치,054-337-1480,,경상북도 영천시 화남면 선천리 1446-24,,1,1375,1175,0,0,2020-07-06 00:00:00
3880,1779272,1124795,0,0,0,0,0,2,128,1,125,0,0,300,1380,삼부,삼부 삼거리내에 위치,054-334-6100,,경상북도 영천시 화산면 삼부리 164-1,,4,1359,1159,0,0,2020-07-07 00:00:00
3883,1856469,1089813,0,0,0,0,0,0,0,0,0,0,0,360,1320,성산,28번국도 예천읍소재지에서 영주방향 8000미터 우측 나일성현문간입구에 위치,054-654-0600,,경상북도 예천군 감천면 덕율리 94,,2,1380,1180,0,0,2020-07-07 00:00:00
3884,1848852,1079871,0,0,0,0,0,0,0,0,0,0,0,360,1440,예천농협유천지점,예천방향에서농협1km전방에위치,054-652-5188,,경상북도 예천군 유천면 가리 217-2,,18,1349,1149,0,0,2020-07-07 00:00:00
3885,1847202,1073514,0,0,0,0,0,0,0,0,0,0,0,360,1440,풍년,예천에서 문경 방향 34번 국도 9km 풍년 휴게소내에 위치,054-653-0003,,경상북도 예천군 개포면 장송리 403-27,화물차우대주유소,6,-1,-1,-1,-1,0
3886,1852696,1092152,0,0,0,0,0,0,0,0,0,0,0,360,1440,보문고속,예천ic에서예천읍방면으로500m지점,054-654-8400,,경상북도 예천군 보문면 작곡리 444-2,,3,1379,1179,0,0,2020-07-07 00:00:00
3891,1853647,1086825,0,0,0,0,0,2,128,1,60,0,0,360,1440,우계,우계리 입구에 위치,054-654-6206,,경상북도 예천군 예천읍 우계리 284-1,net,1,1398,1198,0,0,2020-07-07 00:00:00
3893,1849011,1081466,0,0,0,0,0,0,0,0,0,0,0,360,1440,서부공항,예천 공항에서 예천 방향으로 1km 우측에 위치,054-654-4345,,경상북도 예천군 예천읍 지내리 412-1,,4,1349,1149,0,0,2020-07-07 00:00:00
3895,1845824,1070925,1,0,0,0,0,2,134,1,240,0,0,360,1440,산택,34번국도 문경에서 예천방향 용궁역 읍부지나 1000미터 우측에 위치,054-652-8818,,경상북도 예천군 용궁면 산택리 382-1,자동세차,2,1329,1129,0,0,2020-07-07 00:00:00
3896,1845918,1068849,0,0,0,0,0,0,0,0,0,0,0,360,1440,용궁,용궁면 지서 아래에 위치,054-652-1051,,경상북도 예천군 용궁면 읍부리 377-1,net,4,1329,1129,0,0,2020-07-06 00:00:00
3898,1841493,1081080,0,0,0,0,0,2,128,1,70,0,0,360,1320,송평,어신창고옆,054-655-0484,,경상북도 예천군 지보면 송평리 508-1,화물차우대주유소,4,1379,1179,0,0,2020-07-07 00:00:00
3899,1834448,1070623,0,0,0,0,0,0,0,0,0,0,0,390,1320,새마을,풍양면 소재지에서 상주 점에 위치촌 나뉘는 삼거리 내에 위치,054-653-7770,,경상북도 예천군 풍양면 낙상리 665-1,화물차우대주유소,4,1299,1099,0,0,2020-07-07 00:00:00
3901,1948606,1300815,1,0,0,0,0,0,0,0,0,0,0,360,1440,울릉군수산업협동조합,,054-791-5151,,경상북도 울릉군 울릉읍 도동리 240-2,,1,1499,1399,0,0,2020-07-07 00:00:00
3904,1863354,1175449,0,0,1,0,0,2,107,1,240,0,0,360,1440,구산동해,7번국도 포항에서 울진 방향으로 백압온천 입구 4km 좌측에 위치,054-788-5000,,경상북도 울진군 기성면 구산리 341,,4,-1,-1,-1,-1,0
3907,1868182,1174142,0,0,0,0,0,2,107,1,235,0,0,360,1440,기성,기성교 강릉 방면으로 건너서 500m 좌측에 위치,054-787-8900,,경상북도 울진군 기성면 척산리 290-1,,4,1365,1165,0,0,2020-07-07 00:00:00
3914,1859539,1165161,0,0,0,0,0,2,188,1,20,0,0,360,1440,백암온천,백암 온천 입구에 위치,054-787-3576,,경상북도 울진군 온정면 소태리 570,,2,1359,1169,0,0,2020-07-07 00:00:00
3920,1895669,1170034,0,0,0,0,0,0,0,1,4,0,0,360,1440,봉평,울진 죽전 사이,054-783-7429,,경상북도 울진군 죽변면 봉평리 112,,3,1355,1170,0,0,2020-07-07 00:00:00
3923,1860616,1173634,0,0,0,0,0,2,107,1,245,0,0,360,1440,평해온천,7번국도 울진에서 영적방향 월송정입구에서 3km 시외버스터미널못가서 우측에 위치,054-787-5702,,경상북도 울진군 평해읍 평해리 462,,2,1355,1165,0,0,2020-07-02 00:00:00
3927,1803668,1105765,0,0,0,0,0,2,128,1,130,0,0,360,1440,청로고속,의성에서 영천 방향으로 12km 우측에 위치,054-834-5863,,경상북도 의성군 금성면 청로리 1092,net,1,-1,-1,-1,-1,0
3930,1828484,1076268,0,0,0,0,0,2,128,1,90,0,0,420,1140,다인농업협동조합,다인농협에서예천방향으로500m좌측에위치서릉삼거리내에위치,054-830-2310,,경상북도 의성군 다인면 서릉리 177-2,,18,1309,1109,0,0,2020-07-07 00:00:00
3937,1814167,1100936,0,0,1,0,0,2,105,1,410,0,0,360,1440,무궁화,5번국도 안동에서 대구방향 의성읍소재지지나 4000미터 우측에 위치,054-833-0080,,경상북도 의성군 봉양면 문흥리 664,,2,1335,1135,0,0,2020-07-07 00:00:00
3939,1816507,1087791,0,0,0,0,0,2,128,1,120,1,0,360,1350,쌍용,,054-861-6861,,경상북도 의성군 비안면 용남리 138-3,화물차우대주유소,4,1350,1130,0,0,2020-07-03 00:00:00
3941,1813635,1113719,0,0,0,0,0,0,0,0,0,0,0,360,1440,신감고속,의성에서 화목 방향으로 8km 우측에 위치,054-832-3844,,경상북도 의성군 사곡면 신감리 566-3,,1,1360,1160,0,0,2020-07-06 00:00:00
3942,1821837,1083802,0,0,0,0,0,2,128,1,210,0,0,360,1440,안계현대,안계면사무소에서 우회도로 대구방향으로 3km 지점에 위치,054-861-4001,,경상북도 의성군 안계면 용기리 924-1,,3,1365,1150,0,0,2020-07-07 00:00:00
3944,1820108,1085484,0,0,0,0,0,2,128,1,100,0,0,360,1440,동양,안계 초등학교 에서 대구 방향으로 500m 정도 우측에 위치,054-861-3500,,경상북도 의성군 안계면 위양리 533-5,,1,1365,1150,0,0,2020-07-07 00:00:00
3948,1821213,1105757,0,0,0,0,0,0,0,0,0,0,0,420,1350,동아,5번국도 의성읍소재지에서 안동방향 3분거리 우측에 위치,054-834-5145,,경상북도 의성군 의성읍 업리 1086-1,,2,1390,1190,0,0,2020-07-06 00:00:00
3949,1819968,1106140,0,0,0,0,0,0,0,0,0,0,0,360,1440,의성문소,의성시내에서안동방향으로3km우측에위치경북정비공장건너편에위치,054-833-2002,,경상북도 의성군 의성읍 업리 981-12,,1,1390,1190,0,0,2020-07-07 00:00:00
3953,1818198,1106153,0,0,0,0,0,2,105,1,387,0,0,360,1440,교동,한방 병원에서 건너편에 위치,054-833-7779,,경상북도 의성군 의성읍 철파리 546-4,,4,1335,1135,0,0,2020-07-06 00:00:00
3954,1818349,1107086,0,0,0,0,0,0,0,0,0,0,0,360,1440,삼거리,시외버스 터미널옆에 위치,054-834-3575,,경상북도 의성군 의성읍 후죽리 858-101,,1,1345,1155,0,0,2020-07-07 00:00:00
3955,1820000,1112837,0,0,0,0,0,0,0,0,0,0,0,360,1440,구암,의성읍에서 청송 방면으로 8km 좌측에 위치,054-833-8365,,경상북도 의성군 점곡면 구암리 238-1,,1,1319,1129,0,0,2020-07-06 00:00:00
3957,1740305,1107170,0,0,0,0,0,2,120,1,40,0,0,390,1320,청도군산림조합,칠성리삼거리에서 청도방향으로 50m 지점에 위치,054-373-3737,,경상북도 청도군 각남면 칠성리 246-2,,1,1328,1128,0,0,2020-06-30 00:00:00
3958,1747072,1096342,0,0,0,0,0,0,0,0,0,0,0,360,1440,오산,대구에서 가창댐방면으로 헐티제 넘어서 3분거리,054-371-6050,,경상북도 청도군 각북면 오산리 784-4,,1,1312,1120,0,0,2020-07-07 00:00:00
3959,1745232,1125571,0,0,0,0,0,0,0,0,0,0,0,360,1440,금천,경산에서운문사방향으로16km정도동곡동삼거리내에위치,054-372-3991,,경상북도 청도군 금천면 동곡리 401-3,화물차우대주유소,4,1375,1175,0,0,2020-07-07 00:00:00
3961,1747343,1127736,0,0,0,0,0,2,120,1,20,0,0,360,1440,대상,운문댐 바로 밑,054-371-1137,,경상북도 청도군 운문면 방지리 485,,3,1350,1155,0,0,2020-07-07 00:00:00
3964,1739343,1112918,0,0,0,0,0,0,0,0,0,0,0,360,1440,청도제일,원정교 지나서 제일 정비공장 옆,054-373-3501,,경상북도 청도군 청도읍 고수리 813-1,화물차우대주유소,4,-1,-1,-1,-1,0
3966,1739961,1111349,0,0,0,0,0,2,125,1,205,0,0,360,1440,경북제일,경산에서 청도 방향으로 청도읍 2km 못 미치고 용암 온천 4km 지나서 좌측에 위치,054-373-0076,,경상북도 청도군 화양읍 범곡리 475-1,,3,1328,1128,0,0,2020-07-07 00:00:00
3970,1738980,1101426,0,0,0,0,0,0,0,0,0,0,0,360,1380,풍각,풍각 기술 고등학교 건너편에 위치,054-372-2727,,경상북도 청도군 풍각면 송서리 580-2,화물차우대주유소,4,-1,-1,-1,-1,0
3971,1745603,1110032,0,0,0,0,0,2,125,1,210,0,0,360,1440,남성현,25번국도 청도에서 경산방향 용암온천지나 1000미터 우측에 위치,054-371-5000,,경상북도 청도군 화양읍 다로리 533,,2,1348,1148,0,0,2020-07-07 00:00:00
3972,1740140,1110061,1,0,0,0,0,2,120,1,100,0,0,360,1320,화양,청우 레미콘 공장 옆에 위치,054-371-1555,,경상북도 청도군 화양읍 동천리 368-6,,4,1348,1148,0,0,2020-07-07 00:00:00
3975,1817301,1140123,0,0,0,0,0,0,0,0,0,0,0,480,1140,부남,31번국도부남면사무소에서대구방향으로100m지점에위치,054-872-5111,,경상북도 청송군 부남면 대전리 645-1,,3,1369,1179,0,0,2020-07-05 00:00:00
3976,1811202,1130991,0,0,0,0,0,0,0,0,0,0,0,420,1350,안덕,안덕면소재지시외버스정류장옆에위치,054-872-0059,,경상북도 청송군 안덕면 명당리 392-1,,1,-1,-1,-1,-1,0
